idx,country,continent,industry,sector,stage,current_sit,foundation,first_money,date,deg_max,deg_min,deg_median,voterank_max,voterank_min,voterank_median,clustering_max,clustering_min,clustering_median,harmonic_centrality_max,harmonic_centrality_min,harmonic_centrality_median,closeness_centrality_max,closeness_centrality_min,closeness_centrality_median,newman_betweenness_centrality_max,newman_betweenness_centrality_min,newman_betweenness_centrality_median,pagerank_max,pagerank_min,pagerank_median,betweenness_centrality_max,betweenness_centrality_min,betweenness_centrality_median,eigenvector_centrality_max,eigenvector_centrality_min,eigenvector_centrality_median,average_neighbor_degree_max,average_neighbor_degree_min,average_neighbor_degree_median,num_inv,deg_org,voterank_org,clustering_org,core_number_org,harmonic_centrality_org,closeness_centrality_org,newman_betweenness_centrality_org,pagerank_org,eigenvector_centrality_org,average_neighbor_degree_org
66,United States,North America,Pharmaceuticals / Drugs,Internet,Series B,Alive / Active,0.11753946472435074,1.3194720281850172,-0.19187328763007694,0.3855203162641365,0.8239509271013994,0.5901952251740226,-0.09615610204946942,-0.5255159385664195,-0.6833762017377307,-0.4015030431967954,-0.010822820567029717,-0.06900849891012029,0.3669903642348291,0.5268910296594341,0.4083684595511191,0.5644890635430736,0.7166032821001146,0.5978033964628449,0.6384739441402353,-0.4027733661327429,-0.27359428852275053,0.225630263673472,0.29094412393531605,0.33255113193496477,0.6277394417066638,-0.4152615187768479,-0.3478604578806443,-0.3298821695460681,-0.0666063437943519,-0.21116737966302068,0.7516280608563048,0.6850299402465663,0.8304285501608837,0.7576296990653,0.8078985615963354,-0.5277693124890038,-0.6501659162490842,0.6429338686624231,0.2135667721819107,0.769974071634446,0.8628290802111941,0.5256430484866549,-0.06454525032449218,0.40728961742723757
72,United States,North America,Pharmaceutical Distribution & Wholesale…,Healthcare,Series A,Alive / Active,,0.8196828535109624,1.022204445839886,-0.29514565712584234,-0.4235757630119843,-0.31038298118357494,-0.7567274003758555,-0.13943837422560157,-0.38384530393264704,1.589705853625663,0.07671776543436058,1.1591638681786125,0.5086862923491803,0.9029097461740625,0.7134431529431666,-0.041678177156306666,0.3583964454135849,0.15627879818463097,-0.441843896472281,-0.6377269698001024,-0.4085601195791668,-0.7552289012316327,-1.3864699927109878,-0.987929386052844,-0.4695185578951487,-0.6193905198619692,-0.42391387485723425,-0.6392462665290597,-0.36910548943151356,-0.5485065685422079,0.8333533046133292,0.5082290604456104,0.7551810008051958,0.15115293842942412,-0.6235971913153344,0.9947712629465073,-0.039339078778874895,-0.6874805898230171,0.5739757739543815,-0.22878015587678469,-0.6049094088379067,-1.4078764651276228,-0.5613855569496772,-0.8435691184527363
76,United States,North America,Pharmaceuticals / Drugs,Internet,Seed VC,Alive / Active,0.2589841003046576,-0.18474883603744893,0.41516557910490454,-0.9880513358092299,-0.6976147867613275,-1.1576408426390148,1.352465166210149,0.17117360388429162,0.9259313818100128,1.793404902216388,0.9295127002019442,2.8668022596934066,-0.43765070101381315,-0.4587170077211058,-0.6255067141295942,-0.6811831960270296,-0.689077003046081,-0.8788926743092981,-0.6702766293064525,-0.6380155280076025,-1.02028544166509,-0.9062717426525809,-0.46517229156202045,-1.0840652159304616,-0.6596060205125082,-0.6195869067057854,-0.9933869278614467,-0.6772765191275211,-0.4410844485869755,-0.6084993852933235,-1.3990969076145137,-1.2127827921079268,-1.4867688387763112,0.7576296990653,-1.083075997614279,0.38047072708749413,-1.077744701232144,-1.3334802954971894,-0.44575641222705903,-0.9254480367639587,1.2792547256229876,-0.16534734267814827,-0.5675509513444154,-1.2826910670372573
78,United States,North America,Medical Devices & Equipment,Healthcare,Angel,Alive / Active,0.966207278206192,-1.4466936637941827,1.3257238792073769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,-1.8113326754742258,2.029614459554881,-2.1161503205701964,-1.8221602079467516,-2.0603383990199604,-3.2024070540112515,-0.6641465649248555,-0.024308848479517246,-0.5675649627878858,-1.3190949591565913
79,United States,North America,Biotechnology,Healthcare,Series A,Acquired,0.5418733714652714,1.058734693549187,0.11164614573741381,1.4395811350696859,0.953078167689227,1.096195058259793,-0.8924839078013282,-0.7333197267385312,-0.861591717994519,-0.7897351937492221,-0.39688747138165975,-0.5657726562726831,1.0961140906528208,0.7844813834974937,0.8575308359335059,0.9819834914905275,0.768583028550158,0.8167438804109921,1.6378978645095537,0.3599725496422123,0.4876561411267639,1.45331252327054,0.5951380073210929,0.941034990968858,1.6439186943155963,0.30063851223213706,0.46006005479351453,1.8562542081257942,-0.12015730216711845,0.06478998177494888,0.6165569923308131,0.8423682590410092,0.6895201602919669,0.7576296990653,1.3998198220035625,0.47404697358931513,-0.07321282856394253,1.4103156195547248,0.7192080773032199,1.003662299878415,0.25067675623376184,0.8407819773880847,1.4411467396024822,1.6783140904424303
81,United States,North America,Pharmaceuticals / Drugs,Internet,Series A,Acquired,-0.165349806436263,0.987955835370335,0.11164614573741381,0.6523583032837874,-0.013910762132002779,0.7062829729103225,-0.23936266171170598,-0.6075437496869899,-0.6146666051086076,1.6236556945482035,-0.16856088032599856,-0.27792716663151945,0.6316945584573607,0.34993659781402436,0.6582666126704553,0.5777879557070423,0.3381672197825589,0.6172709888588709,0.5449156450045033,-0.6378870085729728,-0.4074864387624094,0.420355321537355,-0.7566592696033446,0.2727325109317926,0.5652245196607297,-0.61946405112515,-0.43417585414702586,-0.2136539428606913,-0.39469818257798156,-0.2173943690455564,0.6088097031108728,0.5548132325469496,0.733139467544311,0.7576296990653,0.3484197552973908,,-0.15116737667738733,0.289879235076107,0.4024217767671153,0.5778481609768086,-0.5447034861465033,-0.47838678515055905,-0.31077229837466525,0.870389129303152
84,United States,North America,Medical Devices & Equipment,Healthcare,Venture Capital,Alive / Active,-0.023905170855956136,-0.43658813450935113,-0.4953927209975677,-1.7177572885762993,-1.166087592131759,-1.6136508145802324,0.40216961423183933,1.3917474333583788,1.1191771223294218,-1.262080811367059,-0.8610028059162804,-1.1175123426914921,-2.0937707696655017,-1.922513830551776,-2.04203271536518,-2.448139217981034,-2.2470377783888544,-2.4065495209026957,-1.1907749728673414,-0.6380155280076025,-1.02028544166509,-0.6783215020678119,0.239487224230511,-0.35534121366918436,-1.169052469711313,-0.6195869067057854,-0.9933869278614467,-0.6773518822536317,-0.4410858669108031,-0.6085003807323203,-2.4920828229045613,-2.090388219259822,-2.3949783119842327,-0.8856259318198587,-1.8113326754742258,,-2.1161503205701964,-1.8221602079467516,-2.0603383990199604,-3.200435008299244,-0.6641465649248555,0.8148379654588151,-0.5675649627878858,-1.3190949591565913
85,United States,North America,Healthcare Software,Software (non-internet/mobile),Series B,Merged,,0.6439791705302327,1.022204445839886,0.2633628740954165,1.1326572108387518,0.6239402282418328,-1.0133403107532737,-0.47848666019062586,-0.7166574126049623,-0.6927586084853967,-0.02694536972434204,-0.3751234137172396,0.8297024727447495,1.300868122327087,1.077255615468038,0.22146832842108943,0.6615663039093026,0.4454792404598527,-0.3466085260822007,0.7242050098017491,0.13091432714722753,-0.3097897909153262,0.6686631725266597,0.08849131495976245,-0.3873723707594123,0.6597502357227861,0.07676091669271701,-0.523100683332165,-0.040413226894179886,-0.32729156012863847,0.4191204805652253,0.8057293806292342,0.6021333265336805,-0.8856259318198587,-0.5214125870297314,,0.9990665405591775,-0.4502622504207946,0.7363704110788316,-0.041959948098498547,-0.6641465649248555,-1.3593733549164133,-0.5615202823676614,-0.6443228160094946
87,United States,North America,Medical Devices & Equipment,Healthcare,Seed,Alive / Active,,-0.5065415698244619,1.022204445839886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
88,United States,North America,Pharmaceuticals / Drugs,Internet,Series A,Alive / Active,-0.30679444201656986,0.4429286206903635,0.11164614573741381,0.9097158382472458,-0.4235757630119843,0.07378659745945446,1.2291254125126159,-0.6884778566592861,-0.1530240027566865,0.17634784834810674,-0.3672495382192052,-0.4534599076325709,0.7367888388668589,0.19252026988023613,0.45567803120371575,0.6828276822571866,0.17011211082576783,0.41849119958316994,0.972168686011049,0.8847857664370917,0.4869323876872739,0.8019222904720051,-0.3080892598250617,-0.35488479521972405,0.9728106238656278,0.815442949231089,0.5305720879680762,-0.14376542174199536,-0.4285970085111411,-0.41339319676045533,0.6392894515249151,0.3071507673498038,0.6215145424710158,0.7576296990653,0.7120574295964958,-0.3670383479094054,0.29106270933392436,0.7785591475256691,0.5328134604528155,0.7866188767172441,2.2783012948391086,0.34984929719351987,-0.07410967719802647,1.1217860071396444
91,United States,North America,Drug Delivery,Consumer Products & Services,Series B,Acquired,,0.7286019628848982,-0.7989121543650585,0.9818669956849154,-0.31939096149537555,-0.1501080753731286,0.8889063603670712,-0.7037897147351259,-0.16537025840098207,0.4839110236568455,-0.15145326563412903,-0.16886600916978434,0.146869774456499,-0.1435523793949611,-0.16203841738267846,0.7390615073265107,0.4201404012958948,0.38944463168559706,0.9046442959173431,-0.3893168196827445,0.07117644390858534,1.0477120755741975,-0.41159976804415327,-0.3663121128417425,0.8971689742809614,-0.46530115467622923,0.10166138141987631,1.1609864838699795,-0.3708831958331973,-0.4167193628457182,0.5367142320577574,0.6798162970074446,0.6085964070002786,1.187931808678707,0.7120574295964958,-1.201518287302115,-0.237580152892641,0.6639806879058645,-0.3877389423922686,0.48687021557859556,1.1917750105897438,0.9166571682064752,0.15165850777873802,-0.14779973036343133
92,United States,North America,Drug Development,Healthcare,Venture Capital,Alive / Active,0.2589841003046576,0.2768449880541488,-0.4953927209975677,-0.8416663939290547,-0.8920485683824159,-0.8908921090984959,0.09092298745148703,0.9805146736072528,0.7155082421333232,0.19291238499544233,0.6310934476901439,0.49518642588913697,-0.4238598163464482,-0.5362734196491408,-0.4804146072596574,-0.14164384706216102,-0.3210042715599202,-0.23021233311908482,-0.3411207202921693,-0.030626301956924323,-0.14332499869713564,-0.9521735465903556,-0.2385782611212593,-0.7645059889336818,-0.33755261420469873,-0.016634701479758804,-0.13179357144901746,-0.659857114597209,-0.44069656656852707,-0.5924167825253179,-0.15617241027079418,-0.97891909725339,-0.36379525448813005,0.15115293842942412,-1.3518538691752813,0.060109694945965735,-2.1161503205701964,-1.8221602079467516,-0.6293983749596308,-0.32048184432749977,1.6322134299539885,-0.09865165199621762,-0.5634872734702306,-0.7662108476633165
99,United States,North America,Medical Devices & Equipment,Healthcare,Series A,Acquired,,1.1303217071537581,1.3257238792073769,1.6045663510216936,1.1656326967441741,1.7374425048343176,-0.6838824451719432,-0.7409756557764511,-0.950699476122913,-0.5940355473090013,-0.4374118731099762,-0.659927253685055,1.9794567661288889,1.621972553537443,2.066547800133234,0.8253641281283512,0.7009434087968442,1.0114913011508946,1.64340871718076,0.17784619682711514,2.1957239702295888,1.4596001039312771,0.38138027352240733,1.6696775270593214,1.6425129631488726,0.12097970461670488,2.2643119663351845,2.4167858585524735,0.5431489465010739,2.161752479480257,0.8217385594318061,1.0147355320062335,0.9003219797021732,0.7576296990653,1.3998198220035625,-0.0631907710329043,-0.6611365200211409,1.3424006381446096,2.1109608105911537,0.8973514439503026,1.0866578517363201,0.24576971444663662,0.60062755016716,1.8356820971261267
121,United States,North America,Biotechnology,Healthcare,Undisclosed,Alive / Active,0.2589841003046576,-1.7792276352434804,0.7186850124723954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
158,United States,North America,Drug Discovery,Healthcare,Venture Capital,Alive / Active,,-1.7836476809804205,-0.19187328763007694,-1.4815830796744938,-0.8920485683824159,-1.3469020810397134,1.3508095990464237,2.6451323872806944,2.349508336969658,-0.24358557452440516,0.6310934476901439,0.21059252344203597,-0.7239841802649153,-0.41220571227766517,-0.5804974216381832,-0.6864113504669528,-0.3275912761283199,-0.524438214086953,-0.395579020785973,0.645181952339313,0.06413268426589638,-1.0357688172634525,-0.17678032025096405,-0.7858245098251203,-0.3907411470783994,0.65423672619991,0.07214894215046763,-0.6772947200334496,-0.4409373861350963,-0.6083961707123471,-1.2962124318222157,-0.9007147661307068,-1.163818309177145,-0.8856259318198587,-0.01619924826345112,-0.7776729354997494,0.9990665405591775,0.08705874626523656,-0.6684440070044109,-0.6915965214404135,-0.6641465649248555,0.5703082661407197,-0.5673538929663772,-1.0861100495764717
162,United States,North America,Pharmaceuticals / Drugs,Internet,Series A,Alive / Active,0.8247626426258851,-0.5840305894291913,1.022204445839886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
163,United States,North America,Drug Development,Healthcare,Seed VC,Alive / Active,0.5418733714652714,-1.5027500654277628,0.7186850124723954,-1.7177572885762993,-1.166087592131759,-1.6136508145802324,0.813578054417571,1.9353183950506918,1.6527500836524562,-1.262080811367059,-0.8610028059162804,-1.1175123426914921,-2.0937707696655017,-1.922513830551776,-2.04203271536518,-2.448139217981034,-2.2470377783888544,-2.4065495209026957,-1.1907749728673414,-0.6380155280076025,-1.02028544166509,-0.987397685940379,-0.12044941160047903,-0.7275698715454865,-1.169052469711313,-0.6195869067057854,-0.9933869278614467,-0.6773518822536317,-0.4410858669108031,-0.6085003807323203,-2.4920828229045613,-2.090388219259822,-2.3949783119842327,-0.8856259318198587,-1.8113326754742258,1.29751794280534,-2.1161503205701964,-1.8221602079467516,-2.0603383990199604,-3.201959090017579,-0.6641465649248555,0.22282565349298936,-0.5675649627878858,-1.3190949591565913
164,United Kingdom,Europe,Medical Devices & Equipment,Healthcare,Angel,Acquired,0.6833180070455782,-0.23053519202264333,0.7186850124723954,0.47979019975761217,-0.6976147867613275,-1.0108384211223391,-0.8535780794537843,-0.2674017595736914,-0.5094550352702628,1.2841572822673186,0.7974137213235519,0.4762134982624675,0.9285730362625002,0.014851462944791765,0.40663816747554593,0.48269687913846526,-0.30190275153729407,0.05156691429551189,-0.657899449037316,-0.6229192998554733,-0.9974880919397959,-0.2527464530547413,-1.2858864040685545,-1.5176325987865291,-0.6498021800758635,-0.6093887340578285,-0.977432397983172,-0.0643021434260546,-0.4408450473442339,-0.5878171803651392,0.9187370481004339,-0.4544650704908028,0.580770254133731,0.7576296990653,-0.22179716486993473,0.7668855802891315,-0.473581431006131,-0.2730815357702444,0.6916226400426404,0.17583664529379237,1.0823323441946695,-1.028078282345349,-0.5206934509695109,-0.03213463681778209
165,United States,North America,Drug Development,Healthcare,Seed,Acquired,-1.296906891078718,-0.7875114911670285,-1.7094704544675308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
166,United States,North America,Pharmaceuticals / Drugs,Internet,Venture Capital,Acquired,-0.30679444201656986,0.5832157731721703,-1.7094704544675308,0.8009516924318707,1.756435377136057,1.231123955557356,-1.1987638330905048,-0.7234763894040627,-0.9571410008068932,-0.6795824741085393,-0.007642323397223186,-0.35794190166915046,-0.6352412868099369,-0.3143590013656836,-0.4858105033579698,0.7514533225045845,1.2389981887665158,1.0116794852313384,1.1813427811882482,3.1898403823791877,2.2145995984405538,1.3311824092313895,2.5796677857339705,2.0647577228715925,1.1650124596218274,3.200461679588782,2.2020309374832667,1.5931797926570954,5.456695977177286,3.530809646738012,0.2833266784109881,0.6706392548705814,0.46233230872431497,-0.8856259318198587,0.20684409083021565,-1.146473436418691,0.9990665405591775,0.324277085667459,-1.2003607791061335,0.2852481151738303,-0.6641465649248555,1.269795485977241,0.05887481893498104,-0.5708649622908791
169,United States,North America,Pharmaceuticals / Drugs,Internet,Series B,Acquired,-0.44823907759687676,-2.108819420502841,-1.4059510211000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
172,United States,North America,Healthcare Software,Software (non-internet/mobile),Seed VC,Alive / Active,0.6833180070455782,-1.5607975390372242,0.11164614573741381,-1.7177572885762993,-1.166087592131759,-1.6136508145802324,0.5685541141862298,1.6115819671615075,1.3349681992427616,-1.262080811367059,-0.8610028059162804,-1.1175123426914921,-2.0937707696655017,-1.922513830551776,-2.04203271536518,-2.448139217981034,-2.2470377783888544,-2.4065495209026957,-1.1907749728673414,-0.6380155280076025,-1.02028544166509,-0.8506232691569644,0.03883210542855769,-0.5628488084302019,-1.169052469711313,-0.6195869067057854,-0.9933869278614467,-0.6773518822536317,-0.4410858669108031,-0.6085003807323203,-2.4920828229045613,-2.090388219259822,-2.3949783119842327,-0.8856259318198587,,,,,,,,,,
173,United States,North America,Medical Devices & Equipment,Healthcare,Series A,Alive / Active,0.40042873588496447,0.630437222692127,-0.19187328763007694,1.2329296130651841,-0.5468002290218864,0.48395531151756643,0.8574505842562908,-0.724570093552337,-0.5078446540992677,0.7749096653737344,-0.3992173975891512,-0.21152130834588415,0.7814486675541517,0.17902491974863233,0.2154987961121398,1.0052853789530385,0.38031309088817133,0.3897589185003587,1.8303816154500872,-0.6270776633290298,0.27949656150420754,1.4267050034686604,-1.0688053847802599,0.32279597477765404,1.8377156316027878,-0.6124716586913156,0.2393279237881042,1.0699805891589236,-0.40098859649566215,-0.45076830188406425,0.575721329922822,0.4527427061965014,0.546739770713304,1.187931808678707,0.9954048501741164,,0.16913877550792364,1.0760719949348285,0.26896131729050093,0.8665135577554255,1.3198438770406558,0.6590119678867413,0.2992655618780785,0.7482108489169454
174,United States,North America,Medical Devices & Equipment,Healthcare,Venture Capital,Alive / Active,-0.023905170855956136,-1.191747727982943,-1.4059510211000399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8856259318198587,,,,,,,,,,
178,United States,North America,Drug Delivery,Consumer Products & Services,Grant,Acquired,0.6833180070455782,-1.327420947668009,1.022204445839886,0.012441617538348125,0.8415068074793108,0.3405353309999733,-1.0729407286473835,-0.5572333588663734,-0.7939557088127258,-0.8262382535327751,-0.22249314560331485,-0.549179177263816,0.26224099856533933,0.6751927960443295,0.4717854066331817,-0.24824849216351333,0.14979809898428828,-0.056334550038500894,0.411896045160011,1.9481940807999745,1.1652959830191372,0.36325494351326004,1.4524616989568588,0.8990569659526501,0.39583716810076675,1.9415905367764736,1.1490026188536098,-0.6731081135250493,-0.4300625359286771,-0.6007637458962629,-0.7114248999898791,-0.31895757276783204,-0.5617739532828329,-0.8856259318198587,1.4101776545382763,,0.9990665405591775,1.6040857133974673,1.7193473635293057,0.874884751473807,-0.6641465649248555,0.33297199601197736,0.24386898487744477,1.533530958863117
